y_true_MOR_MPa,y_true_WA_pct,y_true_Shrinkage_pct,y_pred_MOR_MPa,y_pred_WA_pct,y_pred_Shrinkage_pct
68.81228238499999,0.5994932100530037,12.793,69.29678510773073,0.5990588355390007,12.93125868553732
41.8547822,1.1463490610018792,10.23,42.472887577932184,1.2117984364442098,10.141083514888516
41.8547822,1.1718173542396983,10.23,41.295238792810714,1.169859922953631,10.128649223289488
41.8547822,1.2657367574891392,10.825241876132656,45.55945445024515,1.1161351169160227,10.951528760712877
57.21061674486892,1.197382340284083,10.99377772376747,55.615783750906786,1.2322988932047172,10.89522263709066
41.8547822,1.3574000000000002,10.23,41.19078028510675,1.409769550885977,10.226711853493477
41.8547822,1.3574000000000002,10.23,41.34802145295964,1.3485079751846532,10.154844523539511
41.8547822,1.0380810039805597,10.23,41.09238607444851,0.9384008244386403,10.14685867376222
41.8547822,1.3284159077551487,10.390549510328896,41.42096960666265,1.1870820267855162,10.416862380364435
41.8547822,1.3574000000000002,10.23,41.44371332608403,1.3821252202680814,10.166538901674839
41.8547822,1.3574000000000002,10.23,41.39694837399572,1.3932526283634221,10.276580100717569
68.39706763027239,0.6057038943486137,12.013277788825311,64.75853509370081,0.5794429330318965,12.198472107798949
41.8547822,1.3574000000000002,10.23,41.36058965985306,1.329703134924153,10.22570349868167
43.06662325963016,0.9500077932928048,11.24460262926766,42.15771680393999,1.0053299982695054,11.047498078608395
41.8547822,1.1982978894436804,10.923176119760596,41.91071932565946,1.189317624117342,10.91948688544736
53.26846963957869,0.8337419955349711,11.062715509251884,55.95695969877839,0.8713559546692742,10.979672342252327
68.81228238499999,0.5614802858148307,12.633991088121173,68.25293723088855,0.7205961515035797,12.49818494738419
41.8547822,0.84668747944913,10.23,41.77593875934595,0.8770572227786226,10.312041032993614
51.9053504084675,0.7621808718362707,11.484871048466143,47.71325289866426,0.9023823792977375,11.381944767409358
41.8547822,1.3574000000000002,10.23,40.978946292743736,1.1684206349918118,10.22666606959495
41.8547822,0.7920732632251414,10.443044643825388,42.46711285581698,0.7578042650542471,10.392187392842006
41.8547822,1.3574000000000002,10.23,40.924752281742954,1.384155445510691,10.168556648628002
54.09183047157402,0.787135200266568,11.182325356541464,54.42985326079886,0.8510010089271136,11.238199742896226
49.71281298218645,0.6306337298729845,10.929352639396654,54.782449327297925,0.757192812107446,11.014944255131166
68.81228238499999,0.3329947713580596,12.74483337224038,66.80174774449821,0.473956847602494,12.575173689023304
41.8547822,1.3574000000000002,10.23,41.68642577852796,1.3229619392701186,10.158740760562932
59.84149968211966,0.5997597847746705,10.4703988108878,61.99784609903545,0.5817454142437194,10.76430427104007
54.95234827710086,1.3574000000000002,11.257953329288126,55.55907238823005,1.2505074660675364,11.277607128366215
57.1246369737588,0.5737303225092856,11.602214484108174,56.08542336871785,0.6194998164656353,11.535287569278722
41.8547822,1.3574000000000002,10.23,41.41903055348278,1.3898280572433142,10.166436978513856
41.8547822,1.3574000000000002,10.23,40.384126500715176,1.3472205175339478,10.423828472454542
46.12148441484196,0.9191041330641516,10.707002359730126,46.66857696884044,0.8951352303437388,10.842642918874024
43.86391829578759,1.1257349536818395,11.308830859681862,47.281984325429846,1.1341281994367858,11.597681114059352
41.8547822,1.3574000000000002,10.23,39.80337014524292,1.3272744427232912,10.198202303070882
41.8547822,1.3574000000000002,10.292999469198316,44.08572862225407,1.3641802758310249,10.324423975798332
56.31747885790504,1.3153344590414178,11.75106510964415,53.85123238913379,1.2819530446138212,11.843491928718922
56.285998878735,1.3574000000000002,10.89116311203979,55.25322932909922,1.3292116900844766,10.964260693249734
41.8547822,1.3333306152159037,10.654282784707728,41.77984157489247,1.3150117760265467,10.673664102971442
41.8547822,1.3574000000000002,10.23,42.593251358458204,1.3482278172303443,10.126369590735619
41.8547822,1.3574000000000002,10.500154755946948,39.899058201393615,1.3012446844144019,10.543937470306874
44.02997620671512,1.3574000000000002,11.300201946810525,46.48865401357874,1.3834812844400748,11.192028799927066
58.93111702078247,1.3574000000000002,11.40119237698747,57.983913977204224,1.288457094470454,11.52367146771297
68.81228238499999,0.3020297542938246,12.793,70.37695299404167,0.40747673557728725,12.75648193448032
45.28866428311223,0.9088239488015432,11.168786767957291,46.653382433423424,0.761790563474404,11.058769028397505
63.35398062593472,1.1357862898613196,11.678953925099956,60.60965189493592,1.0588485901114753,11.637566759182112
47.578577442872046,1.3427635626526389,11.066859574266438,49.419201677298155,1.1940868456938607,11.201357882467224
47.56295756046251,1.2476066700078343,10.67320092194918,48.27570804541021,1.2436137698713998,10.684017264448366
41.8547822,1.3574000000000002,10.23,41.9538628891684,1.4044402711387118,10.120276915568564
41.8547822,1.3574000000000002,10.23,40.58078324036784,1.3399592258714603,10.146911891499794
41.8547822,1.3574000000000002,11.289307149404516,41.72751179062354,1.3751854701306798,11.330923957678234
41.8547822,1.3574000000000002,10.385495639081151,41.91005621745606,1.2929033079527783,10.429877538763602
68.81228238499999,0.511537503387374,12.74471103867436,69.59850977789912,0.4420374717676744,12.695645977728919
48.65744218388576,0.8473708546462301,10.578368814220145,47.62006071778661,0.877881673344908,10.556727746827178
68.81228238499999,0.2542,12.793,68.59652687952344,0.30625440521623537,12.830787460266832
68.81228238499999,1.1036768896602809,12.793,68.89703783765384,1.1242763820266755,12.729372564771008
55.58023948694464,1.2316938769519046,11.81714906742272,53.93201065337868,1.1760876835459357,11.71291105639307
65.5563911693561,0.8991621753703894,12.196591458909197,62.56184934122218,1.0520951516515147,12.357592159957804
64.21606287285586,1.026120644984739,11.486580867812153,64.8212198626371,1.0264442049105598,11.427695052413872
